method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,noise_level,noise_percent,action_noise_std,observation_noise_std,object_impulse_std_m,condition_index,Profile
ACT,145,6000187,metaworld,True,51,0.38844441400033247,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,146,6000188,metaworld,True,57,0.4299667010000121,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,147,6000189,metaworld,False,200,1.5269555440008844,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,148,6000190,metaworld,True,50,0.40008037599909585,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,149,6000191,metaworld,False,200,1.1018835069990018,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,150,6000192,metaworld,False,200,1.51026230899879,0,0,0,0,0.0,,False,True,timeout,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,151,6000193,metaworld,True,56,0.41439693099891883,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,152,6000194,metaworld,True,53,0.3956340069998987,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,153,6000195,metaworld,True,53,0.39873282300141,0,0,0,0,0.0,,True,False,,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
ACT,154,6000196,metaworld,False,200,1.8134755560004123,0,0,0,0,0.0,,False,True,object_dropped,0.2,20.0,0.08000000000000002,0.005000000000000001,0.020000000000000004,0,full
