method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,noise_level,noise_percent,action_noise_std,observation_noise_std,object_impulse_std_m,condition_index,Profile
ACT,103,6000145,metaworld,False,200,0.8803524340000877,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,104,6000146,metaworld,True,53,0.2843867900010082,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,105,6000147,metaworld,False,200,1.2153057939976861,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,106,6000148,metaworld,False,200,0.553607028999977,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,107,6000149,metaworld,False,200,1.7832892480000737,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,108,6000150,metaworld,True,50,0.43102711200117483,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,109,6000151,metaworld,False,200,1.0315598619999946,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,110,6000152,metaworld,False,200,0.8311153800023021,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,111,6000153,metaworld,True,51,0.157504106999113,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,112,6000154,metaworld,False,200,0.8176829049989465,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,113,6000155,metaworld,False,200,0.8229318150006293,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,114,6000156,metaworld,True,59,0.33524201899854233,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,115,6000157,metaworld,False,200,1.193808572999842,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,116,6000158,metaworld,False,200,1.2751925950033183,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,117,6000159,metaworld,False,200,0.906873275001999,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,118,6000160,metaworld,False,200,0.9278523760003736,0,0,0,0,0.0,,False,True,object_dropped,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,119,6000161,metaworld,True,60,0.5328912930017395,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,120,6000162,metaworld,False,200,0.8397926280013053,0,0,0,0,0.0,,False,True,object_dropped,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,121,6000163,metaworld,True,65,0.19491813900094712,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,122,6000164,metaworld,True,52,0.16615899899989017,0,0,0,0,0.0,,True,False,,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,123,6000165,metaworld,False,200,0.5883852829974785,0,0,0,0,0.0,,False,True,timeout,0.3,30.0,0.12,0.0075,0.03,0,full
ACT,124,6000166,metaworld,False,200,0.7296784239988483,0,0,0,0,0.0,,False,True,object_dropped,0.3,30.0,0.12,0.0075,0.03,0,full
