method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Detector,108,6000650,metaworld,False,200,0.8764502439989883,0,0,1,0,0.9763942360877991,,False,True,timeout,custom,0.2
ACT + Detector,109,6000651,metaworld,True,51,0.2846262809998734,0,0,0,0,0.1315198391675949,,True,False,,custom,0.2
ACT + Detector,110,6000652,metaworld,False,200,1.727568207999866,0,0,1,0,0.9921872615814209,,False,True,timeout,custom,0.2
ACT + Detector,111,6000653,metaworld,True,54,0.43122481199861795,0,0,0,0,0.11271563917398453,,True,False,,custom,0.2
ACT + Detector,112,6000654,metaworld,False,200,1.4035464650005451,0,0,1,0,0.7537891864776611,,False,True,timeout,custom,0.2
ACT + Detector,113,6000655,metaworld,False,200,0.6924190409990842,0,0,1,0,0.9930474162101746,,False,True,timeout,custom,0.2
ACT + Detector,114,6000656,metaworld,True,53,0.20384945099976903,0,0,0,0,0.1740618348121643,,True,False,,custom,0.2
ACT + Detector,115,6000657,metaworld,True,60,0.208162060000177,0,0,0,0,0.089646115899086,,True,False,,custom,0.2
ACT + Detector,116,6000658,metaworld,True,49,0.17048234499998216,0,0,0,0,0.13541783392429352,,True,False,,custom,0.2
ACT + Detector,117,6000659,metaworld,False,200,0.6889681630000268,0,0,1,0,0.9814317226409912,,False,True,object_dropped,custom,0.2
ACT + Detector,118,6000660,metaworld,False,200,0.7350014979983825,0,0,1,0,0.9993846416473389,,False,True,timeout,custom,0.2
ACT + Detector,119,6000661,metaworld,False,200,0.7250587799990171,0,0,1,0,0.9933136105537415,,False,True,timeout,custom,0.2
ACT + Detector,120,6000662,metaworld,False,200,0.6744475229988893,0,0,1,0,0.9954549074172974,,False,True,object_dropped,custom,0.2
ACT + Detector,121,6000663,metaworld,True,52,0.1684079799997562,0,0,0,0,0.17850267887115479,,True,False,,custom,0.2
ACT + Detector,122,6000664,metaworld,True,80,0.28103830899999593,0,0,1,0,0.4413259029388428,,True,False,,custom,0.2
ACT + Detector,123,6000665,metaworld,True,53,0.2455259459984518,0,0,0,0,0.10513314604759216,,True,False,,custom,0.2
ACT + Detector,124,6000666,metaworld,True,61,0.19907301800049026,0,0,0,0,0.19965919852256775,,True,False,,custom,0.2
ACT + Detector,125,6000667,metaworld,True,55,0.1983738330000051,0,0,0,0,0.12452979385852814,,True,False,,custom,0.2
ACT + Detector,126,6000668,metaworld,True,52,0.17377788100020553,0,0,0,0,0.16776910424232483,,True,False,,custom,0.2
ACT + Detector,127,6000669,metaworld,False,200,0.6585127859998465,0,0,1,0,0.9995494484901428,,False,True,timeout,custom,0.2
ACT + Detector,128,6000670,metaworld,True,51,0.1634418369994819,0,0,0,0,0.15474653244018555,,True,False,,custom,0.2
ACT + Detector,129,6000671,metaworld,True,49,0.15770714700011013,0,0,0,0,0.12305887043476105,,True,False,,custom,0.2
ACT + Detector,130,6000672,metaworld,True,48,0.15769929199996113,0,0,0,0,0.1557958871126175,,True,False,,custom,0.2
ACT + Detector,131,6000673,metaworld,True,59,0.21981167499870935,0,0,1,0,0.20893923938274384,,True,False,,custom,0.2
ACT + Detector,132,6000674,metaworld,True,50,0.3323088609995466,0,0,1,0,0.20505914092063904,,True,False,,custom,0.2
ACT + Detector,133,6000675,metaworld,False,200,0.6811658369988436,0,0,1,0,0.9285855889320374,,False,True,timeout,custom,0.2
ACT + Detector,134,6000676,metaworld,True,53,0.19750829700024042,0,0,0,0,0.14413638412952423,,True,False,,custom,0.2
ACT + Detector,135,6000677,metaworld,False,200,0.708425320999595,0,0,1,0,0.9868440628051758,,False,True,timeout,custom,0.2
ACT + Detector,136,6000678,metaworld,False,200,0.7424725050004781,0,0,1,0,0.9995392560958862,,False,True,object_dropped,custom,0.2
ACT + Detector,137,6000679,metaworld,True,52,0.2082210890002898,0,0,0,0,0.1602112501859665,,True,False,,custom,0.2
ACT + Detector,138,6000680,metaworld,False,200,0.6854564810000738,0,0,1,0,0.9991958737373352,,False,True,object_dropped,custom,0.2
ACT + Detector,139,6000681,metaworld,False,200,0.7562675520002813,0,0,1,0,0.6057906150817871,,False,True,timeout,custom,0.2
ACT + Detector,140,6000682,metaworld,True,57,0.22737172999950417,0,0,0,0,0.17268319427967072,,True,False,,custom,0.2
ACT + Detector,141,6000683,metaworld,True,59,0.22173607500008075,0,0,0,0,0.19722531735897064,,True,False,,custom,0.2
ACT + Detector,142,6000684,metaworld,True,48,0.18001347500103293,0,0,0,0,0.18521103262901306,,True,False,,custom,0.2
ACT + Detector,143,6000685,metaworld,False,200,0.7170400340000924,0,0,1,0,0.9934577345848083,,False,True,object_dropped,custom,0.2
ACT + Detector,144,6000686,metaworld,True,72,0.269335367000167,0,0,1,0,0.3087339997291565,,True,False,,custom,0.2
ACT + Detector,145,6000687,metaworld,True,52,0.1894266859999334,0,0,0,0,0.1488937884569168,,True,False,,custom,0.2
ACT + Detector,146,6000688,metaworld,True,55,0.19412280500000634,0,0,0,0,0.11957181990146637,,True,False,,custom,0.2
ACT + Detector,147,6000689,metaworld,False,200,0.7842323900003976,0,0,1,0,0.9306129813194275,,False,True,timeout,custom,0.2
ACT + Detector,148,6000690,metaworld,False,200,0.7114512139996805,0,0,1,0,0.9977424144744873,,False,True,timeout,custom,0.2
ACT + Detector,149,6000691,metaworld,True,57,0.20837606200075243,0,0,0,0,0.11538972705602646,,True,False,,custom,0.2
ACT + Detector,150,6000692,metaworld,True,48,0.17494655699920258,0,0,0,0,0.17562443017959595,,True,False,,custom,0.2
ACT + Detector,151,6000693,metaworld,True,48,0.17016805800085422,0,0,0,0,0.1628907471895218,,True,False,,custom,0.2
ACT + Detector,152,6000694,metaworld,True,57,0.21271520799928112,0,0,0,0,0.1191549301147461,,True,False,,custom,0.2
ACT + Detector,153,6000695,metaworld,True,52,0.19331189799959247,0,0,0,0,0.16603265702724457,,True,False,,custom,0.2
ACT + Detector,154,6000696,metaworld,False,200,0.6568547940005374,0,0,1,0,0.9996033310890198,,False,True,timeout,custom,0.2
ACT + Detector,155,6000697,metaworld,True,54,0.25897683599941956,0,0,0,0,0.122551329433918,,True,False,,custom,0.2
ACT + Detector,156,6000698,metaworld,False,200,0.7212604209998972,0,0,1,0,0.99817955493927,,False,True,timeout,custom,0.2
ACT + Detector,157,6000699,metaworld,True,54,0.2115398269997968,0,0,0,0,0.19624346494674683,,True,False,,custom,0.2
ACT + Detector,158,6000700,metaworld,False,200,0.7103238319996308,0,0,1,0,0.9982348680496216,,False,True,timeout,custom,0.2
