method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Random Reset,333,6000375,metaworld,True,68,0.5391024250002374,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,334,6000376,metaworld,True,72,0.4398399510009767,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,335,6000377,metaworld,True,73,0.5666578169984859,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,336,6000378,metaworld,False,200,1.5632473360001313,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,337,6000379,metaworld,False,200,1.564110786999663,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,338,6000380,metaworld,True,80,0.6278226919985173,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,339,6000381,metaworld,True,52,0.39070463700045366,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,340,6000382,metaworld,True,73,0.5721671479986981,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,341,6000383,metaworld,True,53,0.4029464760005794,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,342,6000384,metaworld,True,70,0.5464930520010967,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,343,6000385,metaworld,False,200,1.5808915510006045,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,344,6000386,metaworld,True,55,0.42564425700038555,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,345,6000387,metaworld,True,57,0.43349196500093967,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,346,6000388,metaworld,True,75,0.5947617669989995,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,347,6000389,metaworld,True,58,0.445099439999467,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,348,6000390,metaworld,True,58,0.44003909999992175,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,349,6000391,metaworld,True,84,0.7165165910009819,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,350,6000392,metaworld,True,71,0.8230584769989946,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,351,6000393,metaworld,True,72,0.5791698130014993,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,352,6000394,metaworld,False,200,1.5821900339997228,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,full,0.2
ACT + Random Reset,353,6000395,metaworld,True,81,0.661261758999899,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,354,6000396,metaworld,True,57,0.44655365599828656,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,355,6000397,metaworld,True,71,0.5809053289995063,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,356,6000398,metaworld,False,200,1.508281997001177,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,full,0.2
ACT + Random Reset,357,6000399,metaworld,True,60,0.2352136409990635,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,full,0.2
ACT + Random Reset,358,6000400,metaworld,True,65,0.41110582500004966,1,1,1,0,1.0,post_reset_task_success_per_reset,True,False,,full,0.2
