method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,noise_level
ACT + Random Reset,146,6000188,metaworld,True,52,0.21339969800101244,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,147,6000189,metaworld,True,77,0.5434907050002948,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,148,6000190,metaworld,True,82,0.5054919660015003,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,149,6000191,metaworld,True,76,0.3344873900005041,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,150,6000192,metaworld,True,74,0.346202317999996,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,151,6000193,metaworld,True,73,0.520100153000385,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,152,6000194,metaworld,True,48,0.4244092279986944,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,153,6000195,metaworld,False,200,1.6564616019986715,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,154,6000196,metaworld,True,49,0.3795740960013063,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,155,6000197,metaworld,True,73,0.5608299680006894,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,156,6000198,metaworld,False,200,1.5745191280002473,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
ACT + Random Reset,157,6000199,metaworld,True,52,0.3920876190004492,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,158,6000200,metaworld,True,54,0.41055713099922286,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,159,6000201,metaworld,True,79,0.6019423210000241,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,160,6000202,metaworld,True,68,0.5398631169991859,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,161,6000203,metaworld,False,200,1.6209653410005558,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
ACT + Random Reset,162,6000204,metaworld,True,82,0.625313067001116,1,1,1,0,0.9,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,163,6000205,metaworld,True,73,0.5831680209994374,1,1,1,0,0.85,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,164,6000206,metaworld,True,52,0.3950569850003376,0,0,0,0,0.0,post_reset_task_success_per_reset,True,False,,custom,0.2
ACT + Random Reset,165,6000207,metaworld,False,200,1.6676742039999226,1,0,1,0,0.9,post_reset_task_success_per_reset,False,False,,custom,0.2
ACT + Random Reset,166,6000208,metaworld,False,200,1.839070301000902,1,0,1,0,1.0,post_reset_task_success_per_reset,False,False,object_dropped,custom,0.2
