method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
REIM (ACT + Detector + Recovery),15,7000057,metaworld,False,200,0.5565527719991223,1,0,1,150,0.9917235970497131,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),16,7000058,metaworld,False,200,0.5699146369988739,1,0,1,149,0.9708124399185181,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
REIM (ACT + Detector + Recovery),17,7000059,metaworld,True,48,0.13123263600209611,0,0,0,0,0.181013286113739,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),18,7000060,metaworld,True,53,0.14091055400058394,0,0,0,0,0.19289538264274597,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),19,7000061,metaworld,True,52,0.1345797850008239,1,1,1,44,0.399961918592453,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),20,7000062,metaworld,True,52,0.14169976500124903,0,0,0,0,0.1913243979215622,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),21,7000063,metaworld,True,51,0.15072292300101253,1,1,1,35,0.30061033368110657,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),22,7000064,metaworld,False,200,0.5533158869984618,1,0,1,150,0.9966681599617004,task_success_while_recovery_active_per_intervention,False,True,object_dropped,custom,0.2,False
REIM (ACT + Detector + Recovery),23,7000065,metaworld,True,53,0.15012765200299327,1,1,1,26,0.21329069137573242,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),24,7000066,metaworld,True,66,0.18586809200132848,0,0,0,0,0.1891559362411499,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),25,7000067,metaworld,True,52,0.14041371599887498,0,0,0,0,0.16577327251434326,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),26,7000068,metaworld,True,51,0.15006096200158936,1,1,1,40,0.3375055193901062,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),27,7000069,metaworld,True,50,0.12468149100095616,1,1,1,31,0.20651556551456451,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),28,7000070,metaworld,True,49,0.12543140799971297,0,0,0,0,0.1707344353199005,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),29,7000071,metaworld,True,51,0.1325077040019096,0,0,0,0,0.1550283282995224,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),30,7000072,metaworld,True,60,0.16045069299798342,0,0,0,0,0.12687113881111145,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),31,7000073,metaworld,True,52,0.15381427799729863,1,1,1,40,0.2557172477245331,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),32,7000074,metaworld,True,51,0.14367848300025798,1,1,1,28,0.22706297039985657,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),33,7000075,metaworld,True,53,0.15130173500074307,0,0,0,0,0.16075052320957184,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
REIM (ACT + Detector + Recovery),34,7000076,metaworld,True,52,0.1432006770010048,0,0,0,0,0.19380764663219452,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
