method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
ACT,110,7000152,metaworld,True,55,0.7563504740010103,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,111,7000153,metaworld,True,51,0.766570761001276,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,112,7000154,metaworld,False,200,1.3317733430012595,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,113,7000155,metaworld,False,200,1.956466409999848,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,114,7000156,metaworld,True,53,0.5862837670010776,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,115,7000157,metaworld,True,52,0.3009193639991281,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,116,7000158,metaworld,True,54,0.4448820669986162,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,117,7000159,metaworld,True,57,0.3864432530008344,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,118,7000160,metaworld,True,53,0.31039719300133584,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,119,7000161,metaworld,True,55,0.3565165110012458,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,120,7000162,metaworld,True,51,0.2629853800008277,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,121,7000163,metaworld,True,60,0.26302134599973215,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,122,7000164,metaworld,False,200,1.1529069680000248,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,123,7000165,metaworld,True,57,0.22615548199974,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,124,7000166,metaworld,False,200,0.6763315970001713,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,125,7000167,metaworld,True,56,0.4085749839996424,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,126,7000168,metaworld,False,200,1.354258788000152,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,127,7000169,metaworld,True,52,0.34025818800000707,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,128,7000170,metaworld,True,54,0.30290455499925883,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,129,7000171,metaworld,True,48,0.21343311299824563,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,130,7000172,metaworld,False,200,1.675545616000818,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,131,7000173,metaworld,False,200,1.6292084130000148,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,132,7000174,metaworld,True,57,0.3959475600004225,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,133,7000175,metaworld,False,200,2.2061591310011863,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,134,7000176,metaworld,False,200,1.8807214239986934,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,135,7000177,metaworld,True,62,0.5885916549996182,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,136,7000178,metaworld,True,53,0.5412408440006402,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,137,7000179,metaworld,True,54,0.45117359300093085,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,138,7000180,metaworld,True,55,0.829978943000242,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,139,7000181,metaworld,True,53,0.5833371329990769,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,140,7000182,metaworld,True,54,0.49247765700056334,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,141,7000183,metaworld,False,200,1.6974725330001093,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,142,7000184,metaworld,False,200,1.4940829910010507,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,143,7000185,metaworld,True,74,0.6563999730005889,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,144,7000186,metaworld,False,200,1.964996770999278,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,145,7000187,metaworld,False,200,1.861248159999377,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,146,7000188,metaworld,True,57,0.340773784000703,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,147,7000189,metaworld,True,60,0.25824538099914207,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,148,7000190,metaworld,True,54,0.29908884600081365,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,149,7000191,metaworld,True,52,0.29272880899952725,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,150,7000192,metaworld,True,50,0.3526693929998146,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,151,7000193,metaworld,True,53,0.5302001959989866,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,152,7000194,metaworld,True,49,0.44743334099985077,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,153,7000195,metaworld,False,200,1.036703318999571,0,0,0,0,0.0,,False,True,object_dropped,custom,0.2,False
ACT,154,7000196,metaworld,True,60,0.3701904459994694,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,155,7000197,metaworld,False,200,1.0051672200006578,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,156,7000198,metaworld,True,56,0.1881492699994851,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,157,7000199,metaworld,True,54,0.17370937199848413,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,158,7000200,metaworld,True,55,0.1714368339999055,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,159,7000201,metaworld,True,52,0.1836655699989933,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,160,7000202,metaworld,True,54,0.25785997599996335,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,161,7000203,metaworld,False,200,0.889857268999549,0,0,0,0,0.0,,False,True,timeout,custom,0.2,False
ACT,162,7000204,metaworld,True,55,0.25328102899948135,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,163,7000205,metaworld,True,47,0.35728779999953986,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,164,7000206,metaworld,True,52,0.676453854999636,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,165,7000207,metaworld,True,51,0.3424128249989735,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,166,7000208,metaworld,True,57,0.4419977729994571,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,167,7000209,metaworld,True,54,0.3452200840001751,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,168,7000210,metaworld,True,45,0.46109496600001876,0,0,0,0,0.0,,True,False,,custom,0.2,False
ACT,169,7000211,metaworld,True,55,0.2567519629992603,0,0,0,0,0.0,,True,False,,custom,0.2,False
