method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,Profile,Noise Level,Benchmark Eligible
ACT + RL Recovery,46,6200088,metaworld,True,60,0.1003442030014412,1,1,1,40,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,47,6200089,metaworld,True,57,0.09699409899985767,1,1,1,37,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,48,6200090,metaworld,True,60,0.10166711299825693,1,1,1,40,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,49,6200091,metaworld,True,54,0.09496445900003891,1,1,1,34,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,50,6200092,metaworld,True,51,0.09227313800147385,1,1,1,31,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,51,6200093,metaworld,True,55,0.09603022399824113,1,1,1,35,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,52,6200094,metaworld,False,200,0.28537426599723403,1,0,1,150,0.9,task_success_while_recovery_active_per_intervention,False,True,timeout,custom,0.2,False
ACT + RL Recovery,53,6200095,metaworld,True,55,0.09607925300224451,1,1,1,35,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,54,6200096,metaworld,True,47,0.09378533699782565,1,1,1,25,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,55,6200097,metaworld,True,58,0.09866187800071202,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,56,6200098,metaworld,True,56,0.09789043099954142,1,1,1,36,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,57,6200099,metaworld,True,58,0.09939205699993181,1,1,1,38,0.85,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
ACT + RL Recovery,58,6200100,metaworld,True,53,0.18107444000270334,0,0,0,0,0.0,task_success_while_recovery_active_per_intervention,True,False,,custom,0.2,False
