method,episode,seed,backend,success,steps,elapsed_seconds,recovery_attempts,recovery_successes,detector_triggers,recovery_steps,failure_probability_max,recovery_definition,terminated,truncated,failure_reason,episode_specification_sha256,episode_bank_sha256,metaworld_task_sha256,retry_specification_sha256s,retry_task_sha256s,Profile,noise_level,Benchmark Eligible
REIM (ACT + Detector + Recovery),47,7800089,metaworld,False,200,0.43911454400222283,1,0,1,150,0.9822277426719666,task_success_while_recovery_active_per_intervention,False,True,timeout,b5924624f5ffd784f5b24a768c12789b112fa10732371028f82361d5ca91245d,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,57d8abf56d61b7f0c2e9f8668a8ce730b2d40ba105a8089860840778bf082018,,,custom,0.2,False
REIM (ACT + Detector + Recovery),48,7800090,metaworld,False,200,0.4232084980030777,1,0,1,150,0.28079745173454285,task_success_while_recovery_active_per_intervention,False,True,object_dropped,80834ffa14c68f850403d07b59379406409aa754c1d8d1e1439f20823d941576,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,20181aaeb8ae075dabee4f8976f4e3227e1c912dcbf9a51290667d1917f0050f,,,custom,0.2,False
REIM (ACT + Detector + Recovery),49,7800091,metaworld,True,55,0.21825400699890452,0,0,0,0,0.1594742238521576,task_success_while_recovery_active_per_intervention,True,False,,7a98fb735cfc43358936b777c4aa3c8e761c26de634051b7373f101891beb185,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,63b1efc765f13e1d2e3b881aebb6c442aef948354f2d39bede3ddcef90de65ac,,,custom,0.2,False
REIM (ACT + Detector + Recovery),50,7800092,metaworld,True,58,0.2428530889992544,0,0,0,0,0.17352645099163055,task_success_while_recovery_active_per_intervention,True,False,,aca25a20a8c07334b25d3252e1e005c72d9be9c64f6929e089455edc7178993a,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,63b1efc765f13e1d2e3b881aebb6c442aef948354f2d39bede3ddcef90de65ac,,,custom,0.2,False
REIM (ACT + Detector + Recovery),51,7800093,metaworld,True,50,0.20795296099822735,0,0,0,0,0.12644891440868378,task_success_while_recovery_active_per_intervention,True,False,,b013eb796972f9f52e4427a28de0c4f58ca264ba5585f4b7117c72d66631ecaf,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,43f2e95a773b1fc3dbd300e5acc5428863aecc4c7100bcc4f35b3a3a4b44a1d3,,,custom,0.2,False
REIM (ACT + Detector + Recovery),52,7800094,metaworld,True,60,0.15345313999932841,1,1,1,37,0.27560606598854065,task_success_while_recovery_active_per_intervention,True,False,,b65f05255104abc0c8fade1686cfb715aaa53c3d7f46e76d09aeb5de8497d7cf,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,8b6b8f880cedbd83bd975dd60f3b136946c3d3ea8805f5b734e6c3683632c6bb,,,custom,0.2,False
REIM (ACT + Detector + Recovery),53,7800095,metaworld,True,54,0.2364299859982566,0,0,0,0,0.15034988522529602,task_success_while_recovery_active_per_intervention,True,False,,d5f14fe43739e3b5c552d31abb174d5128c50c28e913df7ebc0cd217a070c20e,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,678813301edb4bd1be60e32fb96ea8e0016a31a8c47465f70c59b97bf071e0c3,,,custom,0.2,False
REIM (ACT + Detector + Recovery),54,7800096,metaworld,True,51,0.13718376299948432,1,1,1,33,0.2531874477863312,task_success_while_recovery_active_per_intervention,True,False,,cbcdd9e79c6c7827e571580133803ccb4c8ba1caf7439af8b1bde44b8785634b,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,e00bed97376e35a88e034250f25061fe3bc141e7b7e971ff661c14b1f62cc267,,,custom,0.2,False
REIM (ACT + Detector + Recovery),55,7800097,metaworld,True,52,0.13477589800095302,1,1,1,32,0.20795240998268127,task_success_while_recovery_active_per_intervention,True,False,,e30d4f46cc050c7bffdfd7d22e8d287db5f1f90fa0018e5b2b6398e2d49c57c4,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,b13539da8968f82800c85f3094d959f5bc533add416d1ec7b6526dd6c23eb085,,,custom,0.2,False
REIM (ACT + Detector + Recovery),56,7800098,metaworld,True,58,0.24321704799876898,0,0,0,0,0.13796937465667725,task_success_while_recovery_active_per_intervention,True,False,,6fefab8156ebe80f0b82952bf7c62323c2eaf62e05729ba969e5c3a3a842697c,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,b664cda27f9937bbee400f53d4f8891dff894fdb9164d9ffab0b8bc25edaf153,,,custom,0.2,False
REIM (ACT + Detector + Recovery),57,7800099,metaworld,True,56,0.23977400699732243,0,0,0,0,0.11849374324083328,task_success_while_recovery_active_per_intervention,True,False,,74d1d2f39bb275c7ab1e27be02726add526707695e853261ff206360ad01f419,4fcc3bf29d3f42b9d491d8e093ef8931a723e1ba62d110a11e64011c41334dda,9757d6cd0e1a868e58dfd3f5f136b6bc0545f602740599df9c9fd33f3b15c8b2,,,custom,0.2,False
